image_path,flagged_pixel_fraction,likely_overlay,max_channel_divergence,mean_channel_divergence,split,class_label
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1097.JPG,0.0065870501898597205,True,255,3.960025183465481,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1069.JPG,0.0065810723514211885,True,207,4.604735949612403,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/307.JPG,0.006580812854442344,True,210,6.354312381852552,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/83.JPG,0.006482391787142538,True,158,0.8478850951991133,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/323.JPG,0.0064643179907731526,True,197,0.8168758953553994,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/358.JPG,0.00646243344045413,True,172,5.112590212130453,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/357.JPG,0.006437617260787992,True,195,5.2106394621638525,test,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1464.JPG,0.006435572326239547,True,212,0.9550597189133876,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/251.JPG,0.0063824156664954316,True,173,6.06036442036769,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/874.JPG,0.0063588132768956735,True,255,1.549190783551359,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/954.JPG,0.006246426900888728,True,196,0.7723156280858583,train,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/669.JPG,0.0062369875697971325,True,202,0.8399764303151043,train,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/317.JPG,0.006217164249535974,True,180,4.0612396577217105,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/481.JPG,0.006201930442776161,True,255,1.602479955058475,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/349.JPG,0.006200980392156863,True,142,4.339299719887955,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/540.JPG,0.006165439941361512,True,145,6.071961946064808,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/473.JPG,0.006159905800923189,True,209,0.9365653984101516,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1117.JPG,0.0061233998180729035,True,191,0.9987353848201806,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/848.JPG,0.006113927825827617,True,255,4.781079940042064,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/765.JPG,0.006091061367443277,True,127,0.6833693123968028,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/564.JPG,0.006068851657086951,True,146,0.8119726060902531,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/59.JPG,0.005884617499862509,True,182,3.112259734367266,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/205.JPG,0.005823320211325059,True,191,0.9086217138874148,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/840.JPG,0.0057799091367995966,True,253,1.0967160244545404,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/742.JPG,0.005775816939873477,True,183,0.8045399214123079,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/853.JPG,0.005771716105745333,True,255,1.4524287473139248,train,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/214.JPG,0.005767524401064774,True,165,4.669460919379193,test,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1254.JPG,0.005766188370816265,True,210,0.7906759921904694,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/340.JPG,0.005757433316467217,True,218,0.7253168384715107,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1251.JPG,0.005751822166887142,True,195,0.7980993696988561,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/839.JPG,0.0057419843612342356,True,254,4.093681760372424,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1414.JPG,0.005714982899593696,True,255,4.477039363857139,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/838.JPG,0.005706218012824284,True,255,1.4025099515657784,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/210.JPG,0.005703986926571431,True,180,5.652189721094977,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/664.JPG,0.005694693125506133,True,163,5.05580650673482,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/665.JPG,0.00567785224824936,True,165,5.019101300689749,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/986.JPG,0.005676901973198269,True,212,0.7266494822050378,test,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/479.JPG,0.005643009709497469,True,255,2.963871045981238,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/785.JPG,0.005600765402104856,True,185,0.8305669923925624,test,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/295.JPG,0.005594085930855149,True,160,5.672182068200637,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/260.JPG,0.005586247760877085,True,205,4.613822795041905,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1299.JPG,0.005571782676998985,True,255,1.3458711486128256,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/629.JPG,0.0055708945606708655,True,160,3.6564929475203876,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1095.JPG,0.005559941588363081,True,187,3.9389851236087248,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1279.JPG,0.0054873172706619245,True,200,4.856642163341375,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1289.JPG,0.00548260589624022,True,192,3.710102823249371,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/70.JPG,0.0054809554144144715,True,175,0.7728020990356294,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1280.JPG,0.005465553425029819,True,184,4.302373606980072,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/551.JPG,0.005425597152215857,True,152,4.382162461299152,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1208.JPG,0.005422643810766822,True,152,0.7377786582452542,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1400.JPG,0.005399185696583466,True,184,0.7271467824239766,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/820.JPG,0.005370943998037171,True,250,5.363355287370423,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/25.JPG,0.005368169547274025,True,172,0.6774715300834704,train,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/12.JPG,0.005359949332645258,True,160,0.7182918533461565,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/96.JPG,0.005325076748391438,True,168,2.7087959263776162,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/825.JPG,0.0053226331615943,True,255,4.259165693053188,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1277.JPG,0.005316073284823285,True,197,5.34289566008316,test,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/77.JPG,0.005242151290997469,True,191,5.326623693582132,val,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/927.JPG,0.005228374443642249,True,198,7.292142364113834,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/66.JPG,0.0051749225026886825,True,175,0.6644366419940533,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1278.JPG,0.005138731184674062,True,204,4.146527434063463,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/326.JPG,0.005106948734993939,True,176,3.8251593477495796,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/10.JPG,0.005091945329391182,True,174,0.6648674871841886,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1021.JPG,0.005053822295201606,True,206,0.6729976281700419,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1129.JPG,0.005049063336306869,True,198,0.6842640499553969,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/119.JPG,0.005031446540880503,True,148,0.6468356918238993,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1096.JPG,0.005019729581669353,True,254,5.237856581423229,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/74.JPG,0.005005213764337852,True,214,3.1661531898758177,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/415.JPG,0.0049998081424350565,True,251,2.69150070987299,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1415.JPG,0.004992737835875091,True,113,4.099370612442508,train,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/67.JPG,0.004984971200040244,True,155,0.6988140453253515,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/379.JPG,0.004922990365004571,True,171,5.616956185385751,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1145.JPG,0.004906290620576335,True,171,0.6328266328266329,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1440.JPG,0.0049026474296119905,True,166,6.467401285583104,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/984.JPG,0.004885168746835066,True,211,0.6072294539930297,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/269.JPG,0.004873573079764543,True,195,0.6243237768403994,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1168.JPG,0.004863220067433463,True,213,0.6565287309596116,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/34.JPG,0.004858178850047875,True,166,4.595848964791938,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/160.JPG,0.004849363496813607,True,171,6.9699657327151785,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/71.JPG,0.004844236760124611,True,206,4.035603582554518,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/958.JPG,0.00483259496542229,True,154,0.6631069837900957,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1139.JPG,0.0048065341332752115,True,147,5.371655596725286,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1171.JPG,0.004795608668848105,True,177,0.5529650969791815,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1094.JPG,0.004752154042568939,True,255,0.9129594108685865,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/676.JPG,0.0047488476832695395,True,195,3.1547609446825935,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/519.JPG,0.004726006504696296,True,189,0.6706769717113056,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/227.JPG,0.004725960269893324,True,140,0.5655461947302951,train,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/673.JPG,0.004725629758877623,True,176,1.585282988087512,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/632.JPG,0.004689192849404117,True,184,0.578178606897797,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/267.JPG,0.004684519859135561,True,201,0.8517933908509863,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1258.JPG,0.004683978211870774,True,196,7.002347858752818,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/932.JPG,0.0046527025400264835,True,199,0.5980257614060431,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/605.JPG,0.00458955861484855,True,143,0.6196145588005855,test,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1052.JPG,0.004587355852840159,True,160,0.6144759203432197,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/975.JPG,0.004543301492065999,True,182,4.7947817162706245,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/658.JPG,0.004528175313059034,True,142,4.805992844364938,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1190.JPG,0.004512204512204512,True,170,0.5717679217679218,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/494.JPG,0.004502211809791843,True,128,0.6064138741476486,val,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/515.JPG,0.004495786612044491,True,119,0.576752189530917,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1438.JPG,0.0044896030245746696,True,138,0.6194076874606175,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1030.JPG,0.0044853783728632645,True,144,0.5857401855369112,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/31.JPG,0.004465757295116706,True,176,5.188111196571805,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/710.JPG,0.004445954106280193,True,169,0.6008038949275363,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/185.JPG,0.004416230725523619,True,199,4.392727130233743,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1358.JPG,0.004405799804186676,True,198,4.08761480721712,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/318.JPG,0.00436064556176288,True,196,3.7379034761018,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/548.JPG,0.004341651972834644,True,174,0.580749578490804,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/143.JPG,0.004309206410987087,True,130,3.061715481171548,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/333.JPG,0.004286161592924878,True,86,0.35805184929581063,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/330.JPG,0.004279990286546868,True,84,0.35926356688223715,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/329.JPG,0.004275871730215736,True,92,0.35199689259061157,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/607.JPG,0.004275842050617932,True,157,0.6519096156207785,test,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/528.JPG,0.004246604554713179,True,150,0.5623607444610305,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/328.JPG,0.004241783234856738,True,86,0.3529936619774312,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1128.JPG,0.004226787375758739,True,213,0.6971068216390247,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1233.JPG,0.004223196108598691,True,128,5.585582855455577,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/997.JPG,0.004191803790705702,True,192,4.759867177354397,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1417.JPG,0.004180292443465011,True,133,3.010618886838569,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/638.JPG,0.004177109440267335,True,210,0.5896503323403908,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1423.JPG,0.004161582833542415,True,186,3.024346548435325,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/501.JPG,0.004159118357487923,True,149,4.036220561594203,train,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/334.JPG,0.00413193302256918,True,95,0.3497268110302554,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/39.JPG,0.004097911083948412,True,190,4.416306238540736,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/54.JPG,0.004091129767557518,True,85,3.108311328462659,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/758.JPG,0.004086521315295181,True,169,5.146512934211465,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1207.JPG,0.0040587522950115236,True,177,0.6339622641509434,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1192.JPG,0.004050996698055522,True,207,0.5378233153968448,train,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/757.JPG,0.0040443880937999005,True,166,5.128468006722207,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/759.JPG,0.004041360961057809,True,163,4.947227629260202,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/569.JPG,0.004020186712796832,True,198,0.7670836490485653,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/761.JPG,0.004017102316866974,True,158,5.608728807750309,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1421.JPG,0.004015235935916479,True,160,5.451604239590583,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1351.JPG,0.003991839690544109,True,198,0.5341646722187386,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/376.JPG,0.003991433021806853,True,144,3.819186137071651,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/53.JPG,0.0039760302178296555,True,87,3.1719585735518256,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1362.JPG,0.003973017621145374,True,202,10.831529460352423,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/584.JPG,0.00396547265210661,True,174,4.512048215349902,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/729.JPG,0.0039644510604328114,True,154,3.434660794548494,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1084.JPG,0.003958100111946266,True,221,5.4994762513993285,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/226.JPG,0.0039461336336336335,True,114,0.4382789039039039,train,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1395.JPG,0.00394354381321486,True,199,0.5721890065223556,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/585.JPG,0.003939997840595703,True,186,3.2861741394865374,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1341.JPG,0.0039360743586095695,True,213,0.5059871010575236,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1387.JPG,0.003917910447761194,True,153,3.867696672885572,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1370.JPG,0.0039158794077567335,True,157,4.492608442681937,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/193.JPG,0.003897268778372704,True,156,5.167884155154383,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1364.JPG,0.0038560196286176324,True,216,9.959982992248927,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/948.JPG,0.0038480456846702016,True,198,0.549859634810567,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/524.JPG,0.0038308225914997153,True,166,0.5847828337733603,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1373.JPG,0.0038219975490196077,True,196,4.679890471813725,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/560.JPG,0.0038174517001878564,True,186,0.5122595062877364,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/770.JPG,0.0038129919331134263,True,135,0.5219389921290701,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1394.JPG,0.003811333076078245,True,184,0.46943512719285224,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/950.JPG,0.0038046073048460254,True,178,0.5393799236094533,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1313.JPG,0.003790467905300441,True,148,5.247840676070341,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1238.JPG,0.003785006905874401,True,217,0.5014663963090306,train,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1331.JPG,0.003775755244415729,True,166,0.5484144442245137,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/762.JPG,0.0037455277280858674,True,131,5.738833654419522,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/760.JPG,0.003743523958695082,True,131,5.710590586617717,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/652.JPG,0.003733269355202222,True,146,4.287410848655369,test,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1350.JPG,0.0037204223440152518,True,214,0.515999009478574,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1153.JPG,0.0037073237885462554,True,207,0.5439647577092511,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/26.JPG,0.003697103599535544,True,87,3.413864608867673,train,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/443.JPG,0.0036871254077839315,True,124,3.5449207192170546,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/529.JPG,0.0036804139672922563,True,179,0.49365114600218996,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1269.JPG,0.0036762950584865125,True,193,0.48380878491286705,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/522.JPG,0.003669724770642202,True,166,0.5054806708057896,test,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/736.JPG,0.003666681377524751,True,143,5.611357517984024,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/306.JPG,0.003651489917352787,True,181,6.124916922740103,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/940.JPG,0.0036498754431350004,True,183,0.50344028456453,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/523.JPG,0.0036397970896434257,True,147,0.49470322508979153,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/165.JPG,0.0036300750942573146,True,159,4.46024055089895,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/814.JPG,0.0036218396312757473,True,252,2.63070809946999,val,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/951.JPG,0.0036202711147430657,True,190,0.4872193914339278,test,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/672.JPG,0.003615070366771047,True,193,0.47356746931576865,test,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/521.JPG,0.0036021436965292175,True,174,0.5028798437137446,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1427.JPG,0.003596601426899761,True,199,0.4810092400173764,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/901.JPG,0.0035945391414141416,True,126,0.47017440025252527,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1286.JPG,0.0035802498456277013,True,225,0.49496805680900585,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/989.JPG,0.003557914097480816,True,209,0.48426829084440154,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1360.JPG,0.00355687493669308,True,174,3.4902215157819283,train,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1223.JPG,0.00355044291775399,True,198,0.4602439154284497,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1381.JPG,0.00354709863113556,True,187,3.736470110809257,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/731.JPG,0.003529549718574109,True,183,0.5271028767979987,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/526.JPG,0.003493166445986065,True,168,0.528218824621165,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1314.JPG,0.0034903129192275294,True,201,3.970108102205722,test,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/541.JPG,0.0034850312998531705,True,173,4.538971348077845,val,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1220.JPG,0.0034801046336095137,True,173,4.197835881953007,train,4
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/679.JPG,0.0034709754637941353,True,175,1.9040639791088625,test,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1407.JPG,0.003461895910780669,True,171,0.460831009913259,val,5
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/206.JPG,0.003443730329424973,True,193,0.5537136784211821,train,0
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/174.JPG,0.0034397379844232365,True,202,5.5853156880259505,train,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1243.JPG,0.003434973416805612,True,188,4.576676392865008,val,2
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/628.JPG,0.003420649923485462,True,130,0.506214930836859,test,3
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1118.JPG,0.0034169247362014266,True,193,0.5968501851162732,test,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/701.JPG,0.0034074656546835558,True,169,0.4979306388903134,train,6
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/60.JPG,0.003376861935376945,True,196,2.850021407509202,val,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1460.JPG,0.003375540675265137,True,148,0.4743262656315009,train,7
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/139.JPG,0.003341075646182831,True,201,0.4199806507459647,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/617.JPG,0.003338713600283017,True,130,6.630154553695801,train,1
/teamspace/studios/this_studio/MMOTU-ex/data/raw/OTU_2d/images/1246.JPG,0.0033312835135738544,True,164,0.5021327264822351,test,0
